danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
0.5,0.435,1,-12.013,1,0.288,0.487,1.22e-06,0.136,0.573,109.796,1TctVlWvNpmKGHMuPqJ5G2,spotify:track:1TctVlWvNpmKGHMuPqJ5G2,https://api.spotify.com/v1/tracks/1TctVlWvNpmKGHMuPqJ5G2,https://api.spotify.com/v1/audio-analysis/1TctVlWvNpmKGHMuPqJ5G2,197040,4
0.654,0.605,0,-8.382,1,0.138,0.872,0.0,0.165,0.678,107.124,0zstgBrV1t1g6n4jHrUVBY,spotify:track:0zstgBrV1t1g6n4jHrUVBY,https://api.spotify.com/v1/tracks/0zstgBrV1t1g6n4jHrUVBY,https://api.spotify.com/v1/audio-analysis/0zstgBrV1t1g6n4jHrUVBY,220107,1
0.55,0.332,1,-10.683,1,0.175,0.826,0.0,0.206,0.552,110.539,1nrXPF5szKZhHr0iANiPcS,spotify:track:1nrXPF5szKZhHr0iANiPcS,https://api.spotify.com/v1/tracks/1nrXPF5szKZhHr0iANiPcS,https://api.spotify.com/v1/audio-analysis/1nrXPF5szKZhHr0iANiPcS,98320,3
0.454,0.117,2,-15.121,0,0.0354,0.906,0.0,0.0888,0.428,97.692,6s9LhJVqxnTjmUJHOeawnU,spotify:track:6s9LhJVqxnTjmUJHOeawnU,https://api.spotify.com/v1/tracks/6s9LhJVqxnTjmUJHOeawnU,https://api.spotify.com/v1/audio-analysis/6s9LhJVqxnTjmUJHOeawnU,149707,4
0.584,0.752,8,-6.689,1,0.058,0.018,3.73e-06,0.647,0.791,125.797,0zCfmceT1YvtZXGbR6Roht,spotify:track:0zCfmceT1YvtZXGbR6Roht,https://api.spotify.com/v1/tracks/0zCfmceT1YvtZXGbR6Roht,https://api.spotify.com/v1/audio-analysis/0zCfmceT1YvtZXGbR6Roht,228173,4
0.247,0.141,7,-15.414,1,0.0372,0.925,0.682,0.538,0.0389,131.933,73JhKmKwxqBhdDSfmlpBmZ,spotify:track:73JhKmKwxqBhdDSfmlpBmZ,https://api.spotify.com/v1/tracks/73JhKmKwxqBhdDSfmlpBmZ,https://api.spotify.com/v1/audio-analysis/73JhKmKwxqBhdDSfmlpBmZ,257280,4
0.588,0.499,7,-6.655,1,0.0278,0.0887,0.863,0.287,0.685,107.722,3B0f7zvoRK0C3bySXqYkIY,spotify:track:3B0f7zvoRK0C3bySXqYkIY,https://api.spotify.com/v1/tracks/3B0f7zvoRK0C3bySXqYkIY,https://api.spotify.com/v1/audio-analysis/3B0f7zvoRK0C3bySXqYkIY,124640,4
0.569,0.0126,4,-24.789,0,0.035,0.979,0.0137,0.111,0.393,92.443,4h4qZgzHongzXzxyhCPKtt,spotify:track:4h4qZgzHongzXzxyhCPKtt,https://api.spotify.com/v1/tracks/4h4qZgzHongzXzxyhCPKtt,https://api.spotify.com/v1/audio-analysis/4h4qZgzHongzXzxyhCPKtt,162973,4
0.543,0.848,10,-6.058,0,0.0531,0.0834,0.0,0.799,0.29,102.009,3gGHAScxUDsJqcAM6ZvjuH,spotify:track:3gGHAScxUDsJqcAM6ZvjuH,https://api.spotify.com/v1/tracks/3gGHAScxUDsJqcAM6ZvjuH,https://api.spotify.com/v1/audio-analysis/3gGHAScxUDsJqcAM6ZvjuH,192093,4
0.512,0.531,1,-8.03,1,0.0418,0.547,2.46e-06,0.102,0.19,96.058,638fKB27P7UAmu3Aq0vEJ3,spotify:track:638fKB27P7UAmu3Aq0vEJ3,https://api.spotify.com/v1/tracks/638fKB27P7UAmu3Aq0vEJ3,https://api.spotify.com/v1/audio-analysis/638fKB27P7UAmu3Aq0vEJ3,240867,4
0.643,0.486,0,-13.596,1,0.171,0.644,0.0,0.666,0.666,98.179,68BT9XvXmCWbMAtjH9LT27,spotify:track:68BT9XvXmCWbMAtjH9LT27,https://api.spotify.com/v1/tracks/68BT9XvXmCWbMAtjH9LT27,https://api.spotify.com/v1/audio-analysis/68BT9XvXmCWbMAtjH9LT27,146453,4
0.412,0.441,10,-13.665,0,0.0908,0.709,0.0,0.167,0.6,209.139,4yNn51ET98nOpFL1j4PhL7,spotify:track:4yNn51ET98nOpFL1j4PhL7,https://api.spotify.com/v1/tracks/4yNn51ET98nOpFL1j4PhL7,https://api.spotify.com/v1/audio-analysis/4yNn51ET98nOpFL1j4PhL7,171760,4
0.705,0.616,1,-4.88,1,0.0313,0.0289,0.0,0.0827,0.463,115.478,1SSCWNA7xYIN0JKzspbnh4,spotify:track:1SSCWNA7xYIN0JKzspbnh4,https://api.spotify.com/v1/tracks/1SSCWNA7xYIN0JKzspbnh4,https://api.spotify.com/v1/audio-analysis/1SSCWNA7xYIN0JKzspbnh4,196853,4
0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,1ssmjAYSU5PbmsjLq5yrNH,spotify:track:1ssmjAYSU5PbmsjLq5yrNH,https://api.spotify.com/v1/tracks/1ssmjAYSU5PbmsjLq5yrNH,https://api.spotify.com/v1/audio-analysis/1ssmjAYSU5PbmsjLq5yrNH,221987,4
0.266,0.689,4,-6.207,0,0.0389,0.0531,0.0,0.152,0.264,170.17,6cy83P2limyzaFSl3OoQe0,spotify:track:6cy83P2limyzaFSl3OoQe0,https://api.spotify.com/v1/tracks/6cy83P2limyzaFSl3OoQe0,https://api.spotify.com/v1/audio-analysis/6cy83P2limyzaFSl3OoQe0,273293,4
0.795,0.749,1,-3.604,1,0.0525,0.179,0.0,0.0875,0.761,115.003,5J4WHWFvEWRd2FBVhcTcmi,spotify:track:5J4WHWFvEWRd2FBVhcTcmi,https://api.spotify.com/v1/tracks/5J4WHWFvEWRd2FBVhcTcmi,https://api.spotify.com/v1/audio-analysis/5J4WHWFvEWRd2FBVhcTcmi,223040,4
0.489,0.856,6,-4.485,1,0.13,6.34e-06,0.00584,0.111,0.524,134.114,4ucXHA9unoCeuSTShNTGGZ,spotify:track:4ucXHA9unoCeuSTShNTGGZ,https://api.spotify.com/v1/tracks/4ucXHA9unoCeuSTShNTGGZ,https://api.spotify.com/v1/audio-analysis/4ucXHA9unoCeuSTShNTGGZ,214547,4
0.488,0.333,10,-8.702,0,0.0818,0.831,1.4e-06,0.139,0.294,112.969,28gAGIBIv6TVoVmtiG202g,spotify:track:28gAGIBIv6TVoVmtiG202g,https://api.spotify.com/v1/tracks/28gAGIBIv6TVoVmtiG202g,https://api.spotify.com/v1/audio-analysis/28gAGIBIv6TVoVmtiG202g,214333,4
0.162,0.049,6,-22.166,1,0.0409,0.959,0.00212,0.106,0.197,175.678,37fwmyrgoguWoTrmcl847y,spotify:track:37fwmyrgoguWoTrmcl847y,https://api.spotify.com/v1/tracks/37fwmyrgoguWoTrmcl847y,https://api.spotify.com/v1/audio-analysis/37fwmyrgoguWoTrmcl847y,74960,5
0.21,0.446,8,-12.057,1,0.0406,0.243,0.83,0.102,0.0512,122.854,1gJd6DUC050vEDQaRIbQZC,spotify:track:1gJd6DUC050vEDQaRIbQZC,https://api.spotify.com/v1/tracks/1gJd6DUC050vEDQaRIbQZC,https://api.spotify.com/v1/audio-analysis/1gJd6DUC050vEDQaRIbQZC,228542,4
0.368,0.394,2,-12.898,1,0.0332,0.518,0.926,0.0795,0.0952,77.209,3jmHQ8GEoLytV43PINrwuY,spotify:track:3jmHQ8GEoLytV43PINrwuY,https://api.spotify.com/v1/tracks/3jmHQ8GEoLytV43PINrwuY,https://api.spotify.com/v1/audio-analysis/3jmHQ8GEoLytV43PINrwuY,141057,4
0.37,0.577,6,-5.97,1,0.0333,0.713,0.000377,0.132,0.101,93.702,6xLwpq74Od2hg00JvOIot4,spotify:track:6xLwpq74Od2hg00JvOIot4,https://api.spotify.com/v1/tracks/6xLwpq74Od2hg00JvOIot4,https://api.spotify.com/v1/audio-analysis/6xLwpq74Od2hg00JvOIot4,402797,4
0.507,0.662,4,-6.986,1,0.0492,0.00761,0.0,0.259,0.236,134.88,0vza2CsUtpjydQVV2E4TOm,spotify:track:0vza2CsUtpjydQVV2E4TOm,https://api.spotify.com/v1/tracks/0vza2CsUtpjydQVV2E4TOm,https://api.spotify.com/v1/audio-analysis/0vza2CsUtpjydQVV2E4TOm,259209,4
0.46,0.764,0,-7.353,1,0.0422,0.00256,0.00072,0.101,0.288,146.105,6PCX5w5vmhPByDrsoIc4jA,spotify:track:6PCX5w5vmhPByDrsoIc4jA,https://api.spotify.com/v1/tracks/6PCX5w5vmhPByDrsoIc4jA,https://api.spotify.com/v1/audio-analysis/6PCX5w5vmhPByDrsoIc4jA,248460,4
0.522,0.866,4,-4.536,0,0.0545,0.067,4.02e-06,0.322,0.252,106.08,5tMNfvZZTSmeterYKXYjdL,spotify:track:5tMNfvZZTSmeterYKXYjdL,https://api.spotify.com/v1/tracks/5tMNfvZZTSmeterYKXYjdL,https://api.spotify.com/v1/audio-analysis/5tMNfvZZTSmeterYKXYjdL,182567,4
0.58,0.873,0,-4.025,1,0.0628,0.00604,0.000885,0.165,0.297,130.013,30JSP0mpT8DQNHjs6v8Z4P,spotify:track:30JSP0mpT8DQNHjs6v8Z4P,https://api.spotify.com/v1/tracks/30JSP0mpT8DQNHjs6v8Z4P,https://api.spotify.com/v1/audio-analysis/30JSP0mpT8DQNHjs6v8Z4P,214053,4
0.448,0.809,4,-4.803,0,0.0433,0.00126,0.000926,0.096,0.489,200.069,6hIaLSND7Fo2Kd8NPVoyjg,spotify:track:6hIaLSND7Fo2Kd8NPVoyjg,https://api.spotify.com/v1/tracks/6hIaLSND7Fo2Kd8NPVoyjg,https://api.spotify.com/v1/audio-analysis/6hIaLSND7Fo2Kd8NPVoyjg,223827,4
0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,1myEOhXztRxUVfaAEQiKkU,spotify:track:1myEOhXztRxUVfaAEQiKkU,https://api.spotify.com/v1/tracks/1myEOhXztRxUVfaAEQiKkU,https://api.spotify.com/v1/audio-analysis/1myEOhXztRxUVfaAEQiKkU,255907,4
0.661,0.726,4,-3.075,0,0.0476,0.116,0.0,0.152,0.438,105.003,3AK4q34NSc1174idbDgWRS,spotify:track:3AK4q34NSc1174idbDgWRS,https://api.spotify.com/v1/tracks/3AK4q34NSc1174idbDgWRS,https://api.spotify.com/v1/audio-analysis/3AK4q34NSc1174idbDgWRS,214507,4
0.581,0.636,1,-7.769,1,0.0333,0.0978,0.000382,0.124,0.0626,94.939,4wAviZ6TXjrYB6V4Za18An,spotify:track:4wAviZ6TXjrYB6V4Za18An,https://api.spotify.com/v1/tracks/4wAviZ6TXjrYB6V4Za18An,https://api.spotify.com/v1/audio-analysis/4wAviZ6TXjrYB6V4Za18An,234507,4
0.554,0.858,0,-4.911,0,0.0701,0.275,8.28e-06,0.351,0.406,147.125,4IoqbhOr1J05OrGBchfnsq,spotify:track:4IoqbhOr1J05OrGBchfnsq,https://api.spotify.com/v1/tracks/4IoqbhOr1J05OrGBchfnsq,https://api.spotify.com/v1/audio-analysis/4IoqbhOr1J05OrGBchfnsq,194813,4
0.36,0.125,11,-10.368,0,0.0472,0.973,5.88e-05,0.114,0.0777,143.15,3Os7V9j2MslKdH0yP4kufv,spotify:track:3Os7V9j2MslKdH0yP4kufv,https://api.spotify.com/v1/tracks/3Os7V9j2MslKdH0yP4kufv,https://api.spotify.com/v1/audio-analysis/3Os7V9j2MslKdH0yP4kufv,196293,5
0.148,0.268,5,-16.55,1,0.036,0.668,0.0151,0.113,0.145,178.038,6swBtLlqbXVbtVFeHZnI5X,spotify:track:6swBtLlqbXVbtVFeHZnI5X,https://api.spotify.com/v1/tracks/6swBtLlqbXVbtVFeHZnI5X,https://api.spotify.com/v1/audio-analysis/6swBtLlqbXVbtVFeHZnI5X,203080,1
0.612,0.511,7,-7.714,0,0.0657,0.0186,0.00158,0.0808,0.321,134.445,4L0saizQ8uwopSV2nf9AJK,spotify:track:4L0saizQ8uwopSV2nf9AJK,https://api.spotify.com/v1/tracks/4L0saizQ8uwopSV2nf9AJK,https://api.spotify.com/v1/audio-analysis/4L0saizQ8uwopSV2nf9AJK,214743,4
0.579,0.28,0,-17.979,1,0.196,0.837,0.0,0.154,0.447,129.205,2fzUS2WQ9d9TcY14dpHxKb,spotify:track:2fzUS2WQ9d9TcY14dpHxKb,https://api.spotify.com/v1/tracks/2fzUS2WQ9d9TcY14dpHxKb,https://api.spotify.com/v1/audio-analysis/2fzUS2WQ9d9TcY14dpHxKb,309133,4
0.28,0.449,11,-7.736,1,0.0292,0.638,0.701,0.105,0.103,136.4,2DI0fZ4QZmLtapszYaoG6F,spotify:track:2DI0fZ4QZmLtapszYaoG6F,https://api.spotify.com/v1/tracks/2DI0fZ4QZmLtapszYaoG6F,https://api.spotify.com/v1/audio-analysis/2DI0fZ4QZmLtapszYaoG6F,236093,4
0.798,0.952,11,-4.78,0,0.0401,0.064,0.000513,0.287,0.843,132.031,683hRieVmYdAhVA1DkjSAk,spotify:track:683hRieVmYdAhVA1DkjSAk,https://api.spotify.com/v1/tracks/683hRieVmYdAhVA1DkjSAk,https://api.spotify.com/v1/audio-analysis/683hRieVmYdAhVA1DkjSAk,304960,4
0.63,0.692,7,-8.377,1,0.0497,0.00414,4.26e-05,0.0817,0.574,97.096,2gYnjDEz020IZvYcyTLWck,spotify:track:2gYnjDEz020IZvYcyTLWck,https://api.spotify.com/v1/tracks/2gYnjDEz020IZvYcyTLWck,https://api.spotify.com/v1/audio-analysis/2gYnjDEz020IZvYcyTLWck,253773,4
0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,7aUuoq4oMfLxaLa5GVUDHi,spotify:track:7aUuoq4oMfLxaLa5GVUDHi,https://api.spotify.com/v1/tracks/7aUuoq4oMfLxaLa5GVUDHi,https://api.spotify.com/v1/audio-analysis/7aUuoq4oMfLxaLa5GVUDHi,219560,4
0.464,0.735,5,-5.202,0,0.0861,0.187,0.0,0.161,0.339,122.714,26b2c6d8TBOSNQznQXFdQa,spotify:track:26b2c6d8TBOSNQznQXFdQa,https://api.spotify.com/v1/tracks/26b2c6d8TBOSNQznQXFdQa,https://api.spotify.com/v1/audio-analysis/26b2c6d8TBOSNQznQXFdQa,305373,4
0.352,0.551,4,-16.545,0,0.0362,0.779,0.902,0.167,0.103,168.022,0kwuKfWntoGh0EWyYb7Mpf,spotify:track:0kwuKfWntoGh0EWyYb7Mpf,https://api.spotify.com/v1/tracks/0kwuKfWntoGh0EWyYb7Mpf,https://api.spotify.com/v1/audio-analysis/0kwuKfWntoGh0EWyYb7Mpf,67520,4
0.433,0.204,7,-11.964,0,0.0261,0.913,0.0,0.113,0.17,86.939,52oqj57a7DFFsSeeA7FpPu,spotify:track:52oqj57a7DFFsSeeA7FpPu,https://api.spotify.com/v1/tracks/52oqj57a7DFFsSeeA7FpPu,https://api.spotify.com/v1/audio-analysis/52oqj57a7DFFsSeeA7FpPu,247560,4
0.226,0.214,7,-14.049,0,0.0378,0.982,0.31,0.115,0.111,78.879,3OejWPmW0jRhcqGoPCr9KT,spotify:track:3OejWPmW0jRhcqGoPCr9KT,https://api.spotify.com/v1/tracks/3OejWPmW0jRhcqGoPCr9KT,https://api.spotify.com/v1/audio-analysis/3OejWPmW0jRhcqGoPCr9KT,169600,4
0.507,0.307,2,-14.709,1,0.0341,0.531,0.0179,0.107,0.106,119.916,2O7hWKrPDONl3WbnlXAPpw,spotify:track:2O7hWKrPDONl3WbnlXAPpw,https://api.spotify.com/v1/tracks/2O7hWKrPDONl3WbnlXAPpw,https://api.spotify.com/v1/audio-analysis/2O7hWKrPDONl3WbnlXAPpw,79956,4
0.523,0.762,4,-8.669,1,0.0346,0.0308,0.0,0.0675,0.881,128.064,66gG8RzSA2sVQwME8e43wX,spotify:track:66gG8RzSA2sVQwME8e43wX,https://api.spotify.com/v1/tracks/66gG8RzSA2sVQwME8e43wX,https://api.spotify.com/v1/audio-analysis/66gG8RzSA2sVQwME8e43wX,205733,4
0.574,0.926,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097,6kjlvJLh2DBsSQtqVzFh8I,spotify:track:6kjlvJLh2DBsSQtqVzFh8I,https://api.spotify.com/v1/tracks/6kjlvJLh2DBsSQtqVzFh8I,https://api.spotify.com/v1/audio-analysis/6kjlvJLh2DBsSQtqVzFh8I,145067,4
0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,2S8XOuzLKfLwN7VuJFwxTV,spotify:track:2S8XOuzLKfLwN7VuJFwxTV,https://api.spotify.com/v1/tracks/2S8XOuzLKfLwN7VuJFwxTV,https://api.spotify.com/v1/audio-analysis/2S8XOuzLKfLwN7VuJFwxTV,333265,4
0.395,0.32,0,-7.934,1,0.0317,0.511,2.15e-06,0.194,0.228,87.064,6RdfQPHrWjoLyqiWsrNu03,spotify:track:6RdfQPHrWjoLyqiWsrNu03,https://api.spotify.com/v1/tracks/6RdfQPHrWjoLyqiWsrNu03,https://api.spotify.com/v1/audio-analysis/6RdfQPHrWjoLyqiWsrNu03,75825,4
0.495,0.589,11,-6.642,0,0.0661,0.494,0.0,0.237,0.576,106.386,5P8g4mRiyp0kSf0udvdXMW,spotify:track:5P8g4mRiyp0kSf0udvdXMW,https://api.spotify.com/v1/tracks/5P8g4mRiyp0kSf0udvdXMW,https://api.spotify.com/v1/audio-analysis/5P8g4mRiyp0kSf0udvdXMW,265787,4
0.45,0.317,0,-12.856,1,0.0381,0.896,5.15e-05,0.216,0.476,123.442,0AAlqJLHpHuQelRneuzwK8,spotify:track:0AAlqJLHpHuQelRneuzwK8,https://api.spotify.com/v1/tracks/0AAlqJLHpHuQelRneuzwK8,https://api.spotify.com/v1/audio-analysis/0AAlqJLHpHuQelRneuzwK8,174879,4
0.48,0.825,10,-7.102,0,0.2,0.322,0.0,0.0698,0.281,143.259,7sSfkk3yKpVyQYtG3n6ara,spotify:track:7sSfkk3yKpVyQYtG3n6ara,https://api.spotify.com/v1/tracks/7sSfkk3yKpVyQYtG3n6ara,https://api.spotify.com/v1/audio-analysis/7sSfkk3yKpVyQYtG3n6ara,148617,4
0.463,0.444,7,-11.288,1,0.0467,0.277,0.0,0.0948,0.655,168.051,3dn0WbPmRrKV9t6LlmgDLg,spotify:track:3dn0WbPmRrKV9t6LlmgDLg,https://api.spotify.com/v1/tracks/3dn0WbPmRrKV9t6LlmgDLg,https://api.spotify.com/v1/audio-analysis/3dn0WbPmRrKV9t6LlmgDLg,183680,4
0.637,0.532,7,-10.311,1,0.0322,0.0375,0.000171,0.0664,0.536,113.857,58kNJana4w5BIjlZE2wq5m,spotify:track:58kNJana4w5BIjlZE2wq5m,https://api.spotify.com/v1/tracks/58kNJana4w5BIjlZE2wq5m,https://api.spotify.com/v1/audio-analysis/58kNJana4w5BIjlZE2wq5m,202120,4
0.142,0.211,0,-13.486,1,0.0336,0.638,0.911,0.336,0.0794,91.301,55aNLUACh8rD1HcdAZG0V3,spotify:track:55aNLUACh8rD1HcdAZG0V3,https://api.spotify.com/v1/tracks/55aNLUACh8rD1HcdAZG0V3,https://api.spotify.com/v1/audio-analysis/55aNLUACh8rD1HcdAZG0V3,425867,4
0.394,0.542,4,-10.469,1,0.0526,0.347,0.0,0.112,0.842,88.584,6op3qRm6gka4oCy81k7Qmm,spotify:track:6op3qRm6gka4oCy81k7Qmm,https://api.spotify.com/v1/tracks/6op3qRm6gka4oCy81k7Qmm,https://api.spotify.com/v1/audio-analysis/6op3qRm6gka4oCy81k7Qmm,146413,4
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4
0.704,0.735,10,-10.426,1,0.0594,0.28,0.149,0.475,0.681,105.182,6Ie9yuocD61v7hrh02moc6,spotify:track:6Ie9yuocD61v7hrh02moc6,https://api.spotify.com/v1/tracks/6Ie9yuocD61v7hrh02moc6,https://api.spotify.com/v1/audio-analysis/6Ie9yuocD61v7hrh02moc6,346667,4
0.781,0.629,9,-3.196,0,0.142,0.0454,0.0,0.104,0.445,68.519,4YFc19uogtWOCByLURsuKz,spotify:track:4YFc19uogtWOCByLURsuKz,https://api.spotify.com/v1/tracks/4YFc19uogtWOCByLURsuKz,https://api.spotify.com/v1/audio-analysis/4YFc19uogtWOCByLURsuKz,215800,4
0.953,0.811,6,-1.427,0,0.204,0.19,3.66e-05,0.0726,0.695,120.021,40EUCFbvUNtqZSA6YcWlUB,spotify:track:40EUCFbvUNtqZSA6YcWlUB,https://api.spotify.com/v1/tracks/40EUCFbvUNtqZSA6YcWlUB,https://api.spotify.com/v1/audio-analysis/40EUCFbvUNtqZSA6YcWlUB,170867,4
0.437,0.414,7,-7.506,1,0.0285,0.781,2.74e-06,0.14,0.268,183.25,4THeHY8ygdtjShn2NHOh0S,spotify:track:4THeHY8ygdtjShn2NHOh0S,https://api.spotify.com/v1/tracks/4THeHY8ygdtjShn2NHOh0S,https://api.spotify.com/v1/audio-analysis/4THeHY8ygdtjShn2NHOh0S,252000,5
0.63,0.702,8,-6.298,1,0.0282,0.00106,0.136,0.284,0.374,129.954,6vFN0uVMQxHofQFnNhGBq8,spotify:track:6vFN0uVMQxHofQFnNhGBq8,https://api.spotify.com/v1/tracks/6vFN0uVMQxHofQFnNhGBq8,https://api.spotify.com/v1/audio-analysis/6vFN0uVMQxHofQFnNhGBq8,196907,4
0.606,0.584,2,-8.042,1,0.0319,0.0384,0.00592,0.0637,0.563,128.542,1CnTAkLCWL8Uvsr1BDiX8F,spotify:track:1CnTAkLCWL8Uvsr1BDiX8F,https://api.spotify.com/v1/tracks/1CnTAkLCWL8Uvsr1BDiX8F,https://api.spotify.com/v1/audio-analysis/1CnTAkLCWL8Uvsr1BDiX8F,240907,4
0.793,0.481,2,-14.246,1,0.0278,0.231,0.00122,0.06,0.97,107.744,2T43UrvAg60ubJVo5KQ3t7,spotify:track:2T43UrvAg60ubJVo5KQ3t7,https://api.spotify.com/v1/tracks/2T43UrvAg60ubJVo5KQ3t7,https://api.spotify.com/v1/audio-analysis/2T43UrvAg60ubJVo5KQ3t7,208307,4
0.667,0.669,8,-6.264,1,0.0326,0.441,0.0023,0.215,0.947,98.264,2OSfEYKhlSsLx6vn4O75RK,spotify:track:2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/tracks/2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/audio-analysis/2OSfEYKhlSsLx6vn4O75RK,178493,4
0.621,0.825,7,-6.005,1,0.0324,0.355,0.000932,0.152,0.886,129.168,4njseCGxWeZUksjhrqkleT,spotify:track:4njseCGxWeZUksjhrqkleT,https://api.spotify.com/v1/tracks/4njseCGxWeZUksjhrqkleT,https://api.spotify.com/v1/audio-analysis/4njseCGxWeZUksjhrqkleT,148093,4
0.17,0.691,0,-7.248,1,0.0563,0.591,0.908,0.209,0.0921,142.476,4kcr6KQm3u9s3zZAipGhTO,spotify:track:4kcr6KQm3u9s3zZAipGhTO,https://api.spotify.com/v1/tracks/4kcr6KQm3u9s3zZAipGhTO,https://api.spotify.com/v1/audio-analysis/4kcr6KQm3u9s3zZAipGhTO,167360,3
0.468,0.55,2,-7.734,0,0.0328,0.806,0.696,0.191,0.39,84.04,5XmfF2AadD7CBS4v3sAL4U,spotify:track:5XmfF2AadD7CBS4v3sAL4U,https://api.spotify.com/v1/tracks/5XmfF2AadD7CBS4v3sAL4U,https://api.spotify.com/v1/audio-analysis/5XmfF2AadD7CBS4v3sAL4U,212293,4
0.315,0.287,2,-17.925,0,0.0302,0.0419,0.911,0.0731,0.0394,86.017,0PemI51QMzEUThyayccEtO,spotify:track:0PemI51QMzEUThyayccEtO,https://api.spotify.com/v1/tracks/0PemI51QMzEUThyayccEtO,https://api.spotify.com/v1/audio-analysis/0PemI51QMzEUThyayccEtO,272133,4
0.225,0.229,5,-17.606,0,0.0358,0.867,0.819,0.0969,0.0458,115.428,5Ly8CMoaaHXLI4AyKG74ZI,spotify:track:5Ly8CMoaaHXLI4AyKG74ZI,https://api.spotify.com/v1/tracks/5Ly8CMoaaHXLI4AyKG74ZI,https://api.spotify.com/v1/audio-analysis/5Ly8CMoaaHXLI4AyKG74ZI,155618,3
0.16,0.163,5,-18.677,1,0.0369,0.969,0.804,0.11,0.074,67.756,53PmuXLiE2gzcW4TprnqSz,spotify:track:53PmuXLiE2gzcW4TprnqSz,https://api.spotify.com/v1/tracks/53PmuXLiE2gzcW4TprnqSz,https://api.spotify.com/v1/audio-analysis/53PmuXLiE2gzcW4TprnqSz,304573,4
0.421,0.406,2,-11.872,1,0.0332,0.407,0.83,0.067,0.0522,99.94,56G91lrPcKi9nkTYxWlVUw,spotify:track:56G91lrPcKi9nkTYxWlVUw,https://api.spotify.com/v1/tracks/56G91lrPcKi9nkTYxWlVUw,https://api.spotify.com/v1/audio-analysis/56G91lrPcKi9nkTYxWlVUw,128773,4
0.479,0.267,4,-17.335,0,0.041,0.699,0.722,0.339,0.108,140.217,5XbDL9Otyn3C9vAY3awneT,spotify:track:5XbDL9Otyn3C9vAY3awneT,https://api.spotify.com/v1/tracks/5XbDL9Otyn3C9vAY3awneT,https://api.spotify.com/v1/audio-analysis/5XbDL9Otyn3C9vAY3awneT,152600,4
0.119,0.0363,7,-25.815,1,0.0392,0.422,0.939,0.129,0.0351,149.889,6h62dzh36GXWM4P0OL2IlP,spotify:track:6h62dzh36GXWM4P0OL2IlP,https://api.spotify.com/v1/tracks/6h62dzh36GXWM4P0OL2IlP,https://api.spotify.com/v1/audio-analysis/6h62dzh36GXWM4P0OL2IlP,149987,4
0.15,0.486,11,-9.911,0,0.0454,0.65,0.919,0.0752,0.0409,146.034,0KXhcYnalM6Nt98G4EfvEY,spotify:track:0KXhcYnalM6Nt98G4EfvEY,https://api.spotify.com/v1/tracks/0KXhcYnalM6Nt98G4EfvEY,https://api.spotify.com/v1/audio-analysis/0KXhcYnalM6Nt98G4EfvEY,158333,4
0.471,0.724,0,-9.323,1,0.0422,0.00263,0.00188,0.0937,0.275,146.064,7KqR8fMUubhUGHzITMuPvT,spotify:track:7KqR8fMUubhUGHzITMuPvT,https://api.spotify.com/v1/tracks/7KqR8fMUubhUGHzITMuPvT,https://api.spotify.com/v1/audio-analysis/7KqR8fMUubhUGHzITMuPvT,251107,4
0.532,0.372,7,-11.923,1,0.0349,0.863,0.632,0.339,0.721,119.117,5UvG5WOO7YH9ZTSpyKMuP4,spotify:track:5UvG5WOO7YH9ZTSpyKMuP4,https://api.spotify.com/v1/tracks/5UvG5WOO7YH9ZTSpyKMuP4,https://api.spotify.com/v1/audio-analysis/5UvG5WOO7YH9ZTSpyKMuP4,75360,4
0.371,0.86,11,-3.263,0,0.0464,0.0226,0.0,0.316,0.376,137.405,4HHIVS7mHAXqXVebo3k5Um,spotify:track:4HHIVS7mHAXqXVebo3k5Um,https://api.spotify.com/v1/tracks/4HHIVS7mHAXqXVebo3k5Um,https://api.spotify.com/v1/audio-analysis/4HHIVS7mHAXqXVebo3k5Um,240120,4
0.437,0.562,0,-6.327,0,0.0403,0.162,1.64e-05,0.0838,0.23,81.884,1Quf5Hv5j6az3QavlmZiQG,spotify:track:1Quf5Hv5j6az3QavlmZiQG,https://api.spotify.com/v1/tracks/1Quf5Hv5j6az3QavlmZiQG,https://api.spotify.com/v1/audio-analysis/1Quf5Hv5j6az3QavlmZiQG,240960,4
